LaB6 Ref
*********
#Bins	Energy [keV]	Avg. Background	No Spatial Information
147	9.279	0	112.0	
148	9.343	0	114.0	
149	9.406	0	113.0	
150	9.47	0	114.0	
151	9.534	0	113.0	
152	9.598	0	102.0	
153	9.662	0	109.0	
154	9.726	0	113.0	
155	9.79	0	109.0	
156	9.854	0	126.0	
157	9.918	0	104.0	
158	9.982	0	108.0	
159	10.046	0	104.0	
160	10.109	0	119.0	
161	10.173	0	101.0	
162	10.237	0	109.0	
163	10.301	0	90.0	
164	10.365	0	120.0	
165	10.429	0	118.0	
166	10.493	0	97.0	
167	10.557	0	126.0	
168	10.62	0	123.0	
169	10.684	0	109.0	
170	10.748	0	102.0	
171	10.812	0	105.0	
172	10.876	0	99.0	
173	10.94	0	121.0	
174	11.004	0	116.0	
175	11.068	0	106.0	
176	11.131	0	123.0	
177	11.195	0	123.0	
178	11.259	0	118.0	
179	11.323	0	124.0	
180	11.387	0	110.0	
181	11.451	0	96.0	
182	11.515	0	114.0	
183	11.578	0	135.0	
184	11.642	0	98.0	
185	11.706	0	107.0	
186	11.77	0	127.0	
187	11.834	0	97.0	
188	11.898	0	103.0	
189	11.961	0	113.0	
190	12.025	0	127.0	
191	12.089	0	93.0	
192	12.153	0	108.0	
193	12.217	0	115.0	
194	12.281	0	108.0	
195	12.344	0	97.0	
196	12.408	0	102.0	
197	12.472	0	108.0	
198	12.536	0	122.0	
199	12.6	0	121.0	
200	12.663	0	113.0	
201	12.727	0	108.0	
202	12.791	0	84.0	
203	12.855	0	101.0	
204	12.919	0	104.0	
205	12.982	0	103.0	
206	13.046	0	106.0	
207	13.11	0	91.0	
208	13.174	0	94.0	
209	13.238	0	131.0	
210	13.301	0	124.0	
211	13.365	0	123.0	
212	13.429	0	108.0	
213	13.493	0	91.0	
214	13.557	0	111.0	
215	13.62	0	112.0	
216	13.684	0	112.0	
217	13.748	0	92.0	
218	13.812	0	98.0	
219	13.876	0	100.0	
220	13.939	0	94.0	
221	14.003	0	108.0	
222	14.067	0	113.0	
223	14.131	0	112.0	
224	14.194	0	113.0	
225	14.258	0	97.0	
226	14.322	0	114.0	
227	14.386	0	119.0	
228	14.449	0	91.0	
229	14.513	0	110.0	
230	14.577	0	99.0	
231	14.641	0	102.0	
232	14.704	0	119.0	
233	14.768	0	103.0	
234	14.832	0	105.0	
235	14.896	0	93.0	
236	14.959	0	93.0	
237	15.023	0	100.0	
238	15.087	0	81.0	
239	15.151	0	103.0	
240	15.214	0	88.0	
241	15.278	0	89.0	
242	15.342	0	102.0	
243	15.406	0	72.0	
244	15.469	0	97.0	
245	15.533	0	90.0	
246	15.597	0	105.0	
247	15.661	0	86.0	
248	15.724	0	95.0	
249	15.788	0	67.0	
250	15.852	0	100.0	
251	15.915	0	104.0	
252	15.979	0	92.0	
253	16.043	0	80.0	
254	16.107	0	95.0	
255	16.17	0	86.0	
256	16.234	0	83.0	
257	16.298	0	85.0	
258	16.361	0	74.0	
259	16.425	0	86.0	
260	16.489	0	90.0	
261	16.553	0	107.0	
262	16.616	0	81.0	
263	16.68	0	95.0	
264	16.744	0	98.0	
265	16.807	0	63.0	
266	16.871	0	87.0	
267	16.935	0	78.0	
268	16.998	0	76.0	
269	17.062	0	96.0	
270	17.126	0	72.0	
271	17.189	0	81.0	
272	17.253	0	84.0	
273	17.317	0	93.0	
274	17.38	0	66.0	
275	17.444	0	114.0	
276	17.508	0	67.0	
277	17.572	0	68.0	
278	17.635	0	79.0	
279	17.699	0	91.0	
280	17.763	0	75.0	
281	17.826	0	66.0	
282	17.89	0	62.0	
283	17.954	0	66.0	
284	18.017	0	84.0	
285	18.081	0	71.0	
286	18.145	0	56.0	
287	18.208	0	72.0	
288	18.272	0	72.0	
289	18.336	0	79.0	
290	18.399	0	77.0	
291	18.463	0	66.0	
292	18.527	0	63.0	
293	18.59	0	66.0	
294	18.654	0	66.0	
295	18.717	0	55.0	
296	18.781	0	73.0	
297	18.845	0	72.0	
298	18.908	0	73.0	
299	18.972	0	63.0	
300	19.036	0	83.0	
301	19.099	0	84.0	
302	19.163	0	53.0	
303	19.227	0	71.0	
304	19.29	0	78.0	
305	19.354	0	61.0	
306	19.418	0	71.0	
307	19.481	0	61.0	
308	19.545	0	62.0	
309	19.608	0	59.0	
310	19.672	0	68.0	
311	19.736	0	59.0	
312	19.799	0	56.0	
313	19.863	0	69.0	
314	19.927	0	66.0	
315	19.99	0	48.0	
316	20.054	0	67.0	
317	20.117	0	63.0	
318	20.181	0	70.0	
319	20.245	0	72.0	
320	20.308	0	64.0	
321	20.372	0	48.0	
322	20.436	0	69.0	
323	20.499	0	57.0	
324	20.563	0	54.0	
325	20.626	0	65.0	
326	20.69	0	55.0	
327	20.754	0	51.0	
328	20.817	0	65.0	
329	20.881	0	57.0	
330	20.944	0	74.0	
331	21.008	0	52.0	
332	21.072	0	67.0	
333	21.135	0	57.0	
334	21.199	0	56.0	
335	21.262	0	55.0	
336	21.326	0	53.0	
337	21.39	0	60.0	
338	21.453	0	41.0	
339	21.517	0	46.0	
340	21.58	0	42.0	
341	21.644	0	57.0	
342	21.708	0	50.0	
343	21.771	0	49.0	
344	21.835	0	46.0	
345	21.898	0	51.0	
346	21.962	0	44.0	
347	22.025	0	62.0	
348	22.089	0	43.0	
349	22.153	0	40.0	
350	22.216	0	38.0	
351	22.28	0	37.0	
352	22.343	0	54.0	
353	22.407	0	47.0	
354	22.471	0	46.0	
355	22.534	0	47.0	
356	22.598	0	51.0	
357	22.661	0	39.0	
358	22.725	0	44.0	
359	22.788	0	35.0	
360	22.852	0	57.0	
361	22.915	0	46.0	
362	22.979	0	43.0	
363	23.043	0	51.0	
364	23.106	0	39.0	
365	23.17	0	53.0	
366	23.233	0	40.0	
367	23.297	0	40.0	
368	23.36	0	41.0	
369	23.424	0	41.0	
370	23.488	0	46.0	
371	23.551	0	44.0	
372	23.615	0	41.0	
373	23.678	0	41.0	
374	23.742	0	52.0	
375	23.805	0	49.0	
376	23.869	0	37.0	
377	23.932	0	47.0	
378	23.996	0	34.0	
379	24.06	0	38.0	
380	24.123	0	49.0	
381	24.187	0	49.0	
382	24.25	0	39.0	
383	24.314	0	41.0	
384	24.377	0	44.0	
385	24.441	0	47.0	
386	24.504	0	44.0	
387	24.568	0	48.0	
388	24.631	0	42.0	
389	24.695	0	41.0	
390	24.758	0	39.0	
391	24.822	0	39.0	
392	24.886	0	37.0	
393	24.949	0	37.0	
394	25.013	0	29.0	
395	25.076	0	37.0	
396	25.14	0	32.0	
397	25.203	0	22.0	
398	25.267	0	35.0	
399	25.33	0	35.0	
400	25.394	0	32.0	
401	25.457	0	37.0	
402	25.521	0	46.0	
403	25.584	0	30.0	
404	25.648	0	26.0	
405	25.711	0	32.0	
406	25.775	0	39.0	
407	25.838	0	43.0	
408	25.902	0	42.0	
409	25.966	0	34.0	
410	26.029	0	22.0	
411	26.093	0	37.0	
412	26.156	0	30.0	
413	26.22	0	36.0	
414	26.283	0	34.0	
415	26.347	0	29.0	
416	26.41	0	39.0	
417	26.474	0	40.0	
418	26.537	0	17.0	
419	26.601	0	22.0	
420	26.664	0	30.0	
421	26.728	0	33.0	
422	26.791	0	30.0	
423	26.855	0	34.0	
424	26.918	0	39.0	
425	26.982	0	35.0	
426	27.045	0	34.0	
427	27.109	0	18.0	
428	27.172	0	33.0	
429	27.236	0	40.0	
430	27.299	0	37.0	
431	27.363	0	35.0	
432	27.426	0	29.0	
433	27.49	0	27.0	
434	27.553	0	32.0	
435	27.617	0	32.0	
436	27.68	0	24.0	
437	27.744	0	30.0	
438	27.807	0	18.0	
439	27.871	0	34.0	
440	27.934	0	40.0	
441	27.998	0	21.0	
442	28.061	0	31.0	
443	28.125	0	22.0	
444	28.188	0	31.0	
445	28.252	0	24.0	
446	28.315	0	26.0	
447	28.379	0	38.0	
448	28.442	0	27.0	
449	28.506	0	26.0	
450	28.569	0	22.0	
451	28.633	0	22.0	
452	28.696	0	26.0	
453	28.76	0	28.0	
454	28.823	0	21.0	
455	28.887	0	25.0	
456	28.95	0	21.0	
457	29.014	0	24.0	
458	29.077	0	34.0	
459	29.141	0	35.0	
460	29.204	0	31.0	
461	29.267	0	24.0	
462	29.331	0	24.0	
463	29.394	0	19.0	
464	29.458	0	29.0	
465	29.521	0	29.0	
466	29.585	0	27.0	
467	29.648	0	25.0	
468	29.712	0	29.0	
469	29.775	0	31.0	
470	29.839	0	32.0	
471	29.902	0	28.0	
472	29.966	0	40.0	
473	30.029	0	27.0	
474	30.093	0	35.0	
475	30.156	0	20.0	
476	30.22	0	36.0	
477	30.283	0	28.0	
478	30.347	0	30.0	
479	30.41	0	30.0	
480	30.474	0	39.0	
481	30.537	0	31.0	
482	30.6	0	21.0	
483	30.664	0	19.0	
484	30.727	0	30.0	
485	30.791	0	21.0	
486	30.854	0	28.0	
487	30.918	0	29.0	
488	30.981	0	29.0	
489	31.045	0	27.0	
490	31.108	0	22.0	
491	31.172	0	27.0	
492	31.235	0	37.0	
493	31.299	0	31.0	
494	31.362	0	30.0	
495	31.426	0	24.0	
496	31.489	0	20.0	
497	31.552	0	33.0	
498	31.616	0	29.0	
499	31.679	0	37.0	
500	31.743	0	29.0	
501	31.806	0	22.0	
502	31.87	0	26.0	
503	31.933	0	28.0	
504	31.997	0	32.0	
505	32.06	0	23.0	
506	32.124	0	40.0	
507	32.187	0	36.0	
508	32.251	0	36.0	
509	32.314	0	36.0	
510	32.377	0	32.0	
511	32.441	0	47.0	
512	32.504	0	37.0	
513	32.568	0	48.0	
514	32.631	0	62.0	
515	32.695	0	73.0	
516	32.758	0	82.0	
517	32.822	0	100.0	
518	32.885	0	115.0	
519	32.949	0	143.0	
520	33.012	0	159.0	
521	33.075	0	172.0	
522	33.139	0	175.0	
523	33.202	0	191.0	
524	33.266	0	204.0	
525	33.329	0	187.0	
526	33.393	0	237.0	
527	33.456	0	224.0	
528	33.52	0	186.0	
529	33.583	0	161.0	
530	33.647	0	135.0	
531	33.71	0	117.0	
532	33.773	0	94.0	
533	33.837	0	68.0	
534	33.9	0	48.0	
535	33.964	0	57.0	
536	34.027	0	50.0	
537	34.091	0	47.0	
538	34.154	0	37.0	
539	34.218	0	30.0	
540	34.281	0	28.0	
541	34.345	0	38.0	
542	34.408	0	31.0	
543	34.471	0	32.0	
544	34.535	0	31.0	
545	34.598	0	27.0	
546	34.662	0	21.0	
547	34.725	0	36.0	
548	34.789	0	31.0	
549	34.852	0	38.0	
550	34.916	0	33.0	
551	34.979	0	24.0	
552	35.043	0	39.0	
553	35.106	0	32.0	
554	35.169	0	33.0	
555	35.233	0	28.0	
556	35.296	0	26.0	
557	35.36	0	44.0	
558	35.423	0	33.0	
559	35.487	0	40.0	
560	35.55	0	34.0	
561	35.614	0	32.0	
562	35.677	0	30.0	
563	35.74	0	40.0	
564	35.804	0	40.0	
565	35.867	0	36.0	
566	35.931	0	33.0	
567	35.994	0	24.0	
568	36.058	0	27.0	
569	36.121	0	42.0	
570	36.185	0	37.0	
571	36.248	0	38.0	
572	36.311	0	34.0	
573	36.375	0	38.0	
574	36.438	0	38.0	
575	36.502	0	27.0	
576	36.565	0	37.0	
577	36.629	0	40.0	
578	36.692	0	50.0	
579	36.756	0	46.0	
580	36.819	0	35.0	
581	36.883	0	32.0	
582	36.946	0	37.0	
583	37.009	0	39.0	
584	37.073	0	49.0	
585	37.136	0	55.0	
586	37.2	0	52.0	
587	37.263	0	39.0	
588	37.327	0	49.0	
589	37.39	0	68.0	
590	37.454	0	67.0	
591	37.517	0	77.0	
592	37.58	0	79.0	
593	37.644	0	87.0	
594	37.707	0	115.0	
595	37.771	0	108.0	
596	37.834	0	80.0	
597	37.898	0	101.0	
598	37.961	0	85.0	
599	38.025	0	75.0	
600	38.088	0	60.0	
601	38.152	0	74.0	
602	38.215	0	64.0	
603	38.278	0	50.0	
604	38.342	0	60.0	
605	38.405	0	59.0	
606	38.469	0	49.0	
607	38.532	0	54.0	
608	38.596	0	65.0	
609	38.659	0	70.0	
610	38.723	0	60.0	
611	38.786	0	69.0	
612	38.849	0	65.0	
613	38.913	0	70.0	
614	38.976	0	67.0	
615	39.04	0	69.0	
616	39.103	0	57.0	
617	39.167	0	74.0	
618	39.23	0	57.0	
619	39.294	0	58.0	
620	39.357	0	64.0	
621	39.421	0	56.0	
622	39.484	0	81.0	
623	39.547	0	62.0	
624	39.611	0	66.0	
625	39.674	0	50.0	
626	39.738	0	68.0	
627	39.801	0	50.0	
628	39.865	0	76.0	
629	39.928	0	50.0	
630	39.992	0	60.0	
631	40.055	0	59.0	
632	40.119	0	71.0	
633	40.182	0	73.0	
634	40.245	0	72.0	
635	40.309	0	79.0	
636	40.372	0	71.0	
637	40.436	0	65.0	
638	40.499	0	71.0	
639	40.563	0	73.0	
640	40.626	0	63.0	
641	40.69	0	69.0	
642	40.753	0	72.0	
643	40.817	0	69.0	
644	40.88	0	86.0	
645	40.944	0	87.0	
646	41.007	0	74.0	
647	41.07	0	73.0	
648	41.134	0	75.0	
649	41.197	0	87.0	
650	41.261	0	78.0	
651	41.324	0	76.0	
652	41.388	0	89.0	
653	41.451	0	84.0	
654	41.515	0	83.0	
655	41.578	0	82.0	
656	41.642	0	81.0	
657	41.705	0	71.0	
658	41.769	0	86.0	
659	41.832	0	100.0	
660	41.895	0	89.0	
661	41.959	0	105.0	
662	42.022	0	100.0	
663	42.086	0	85.0	
664	42.149	0	78.0	
665	42.213	0	91.0	
666	42.276	0	82.0	
667	42.34	0	89.0	
668	42.403	0	91.0	
669	42.467	0	111.0	
670	42.53	0	94.0	
671	42.594	0	94.0	
672	42.657	0	99.0	
673	42.721	0	96.0	
674	42.784	0	98.0	
675	42.848	0	114.0	
676	42.911	0	78.0	
677	42.974	0	109.0	
678	43.038	0	109.0	
679	43.101	0	112.0	
680	43.165	0	117.0	
681	43.228	0	123.0	
682	43.292	0	131.0	
683	43.355	0	97.0	
684	43.419	0	105.0	
685	43.482	0	108.0	
686	43.546	0	126.0	
687	43.609	0	113.0	
688	43.673	0	109.0	
689	43.736	0	115.0	
690	43.8	0	124.0	
691	43.863	0	141.0	
692	43.927	0	109.0	
693	43.99	0	120.0	
694	44.054	0	127.0	
695	44.117	0	129.0	
696	44.181	0	125.0	
697	44.244	0	136.0	
698	44.308	0	148.0	
699	44.371	0	147.0	
700	44.435	0	136.0	
701	44.498	0	135.0	
702	44.562	0	159.0	
703	44.625	0	129.0	
704	44.689	0	167.0	
705	44.752	0	152.0	
706	44.815	0	132.0	
707	44.879	0	148.0	
708	44.942	0	168.0	
709	45.006	0	178.0	
710	45.069	0	155.0	
711	45.133	0	160.0	
712	45.196	0	153.0	
713	45.26	0	158.0	
714	45.323	0	172.0	
715	45.387	0	167.0	
716	45.45	0	188.0	
717	45.514	0	181.0	
718	45.577	0	147.0	
719	45.641	0	161.0	
720	45.704	0	181.0	
721	45.768	0	204.0	
722	45.831	0	200.0	
723	45.895	0	165.0	
724	45.958	0	192.0	
725	46.022	0	187.0	
726	46.085	0	199.0	
727	46.149	0	193.0	
728	46.212	0	205.0	
729	46.276	0	199.0	
730	46.34	0	198.0	
731	46.403	0	180.0	
732	46.467	0	245.0	
733	46.53	0	189.0	
734	46.594	0	190.0	
735	46.657	0	237.0	
736	46.721	0	196.0	
737	46.784	0	186.0	
738	46.848	0	205.0	
739	46.911	0	218.0	
740	46.975	0	216.0	
741	47.038	0	201.0	
742	47.102	0	226.0	
743	47.165	0	225.0	
744	47.229	0	213.0	
745	47.292	0	216.0	
746	47.356	0	206.0	
747	47.419	0	218.0	
748	47.483	0	229.0	
749	47.546	0	248.0	
750	47.61	0	204.0	
751	47.673	0	238.0	
752	47.737	0	243.0	
753	47.8	0	197.0	
754	47.864	0	224.0	
755	47.928	0	237.0	
756	47.991	0	255.0	
757	48.055	0	226.0	
758	48.118	0	232.0	
759	48.182	0	219.0	
760	48.245	0	244.0	
761	48.309	0	236.0	
762	48.372	0	216.0	
763	48.436	0	204.0	
764	48.499	0	213.0	
765	48.563	0	231.0	
766	48.626	0	216.0	
767	48.69	0	219.0	
768	48.754	0	246.0	
769	48.817	0	266.0	
770	48.881	0	248.0	
771	48.944	0	244.0	
772	49.008	0	235.0	
773	49.071	0	251.0	
774	49.135	0	205.0	
775	49.198	0	206.0	
776	49.262	0	239.0	
777	49.325	0	248.0	
778	49.389	0	247.0	
779	49.453	0	231.0	
780	49.516	0	278.0	
781	49.58	0	250.0	
782	49.643	0	280.0	
783	49.707	0	252.0	
784	49.77	0	237.0	
785	49.834	0	237.0	
786	49.897	0	266.0	
787	49.961	0	244.0	
788	50.025	0	269.0	
789	50.088	0	286.0	
790	50.152	0	253.0	
791	50.215	0	278.0	
792	50.279	0	277.0	
793	50.342	0	255.0	
794	50.406	0	278.0	
795	50.47	0	266.0	
796	50.533	0	277.0	
797	50.597	0	286.0	
798	50.66	0	282.0	
799	50.724	0	289.0	
800	50.787	0	267.0	
801	50.851	0	262.0	
802	50.915	0	294.0	
803	50.978	0	275.0	
804	51.042	0	303.0	
805	51.105	0	275.0	
806	51.169	0	280.0	
807	51.233	0	290.0	
808	51.296	0	283.0	
809	51.36	0	289.0	
810	51.423	0	307.0	
811	51.487	0	250.0	
812	51.551	0	311.0	
813	51.614	0	309.0	
814	51.678	0	298.0	
815	51.741	0	306.0	
816	51.805	0	282.0	
817	51.868	0	305.0	
818	51.932	0	312.0	
819	51.996	0	320.0	
820	52.059	0	323.0	
821	52.123	0	305.0	
822	52.187	0	326.0	
823	52.25	0	273.0	
824	52.314	0	320.0	
825	52.377	0	302.0	
826	52.441	0	324.0	
827	52.505	0	270.0	
828	52.568	0	304.0	
829	52.632	0	297.0	
830	52.695	0	318.0	
831	52.759	0	317.0	
832	52.823	0	317.0	
833	52.886	0	331.0	
834	52.95	0	302.0	
835	53.013	0	330.0	
836	53.077	0	292.0	
837	53.141	0	305.0	
838	53.204	0	309.0	
839	53.268	0	298.0	
840	53.332	0	329.0	
841	53.395	0	309.0	
842	53.459	0	324.0	
843	53.523	0	311.0	
844	53.586	0	308.0	
845	53.65	0	304.0	
846	53.713	0	304.0	
847	53.777	0	286.0	
848	53.841	0	304.0	
849	53.904	0	308.0	
850	53.968	0	347.0	
851	54.032	0	311.0	
852	54.095	0	364.0	
853	54.159	0	288.0	
854	54.223	0	316.0	
855	54.286	0	348.0	
856	54.35	0	369.0	
857	54.414	0	323.0	
858	54.477	0	313.0	
859	54.541	0	316.0	
860	54.604	0	329.0	
861	54.668	0	314.0	
862	54.732	0	358.0	
863	54.795	0	316.0	
864	54.859	0	329.0	
865	54.923	0	360.0	
866	54.986	0	304.0	
867	55.05	0	307.0	
868	55.114	0	355.0	
869	55.177	0	318.0	
870	55.241	0	342.0	
871	55.305	0	340.0	
872	55.368	0	341.0	
873	55.432	0	314.0	
874	55.496	0	333.0	
875	55.56	0	351.0	
876	55.623	0	322.0	
877	55.687	0	326.0	
878	55.751	0	305.0	
879	55.814	0	353.0	
880	55.878	0	319.0	
881	55.942	0	321.0	
882	56.005	0	341.0	
883	56.069	0	317.0	
884	56.133	0	309.0	
885	56.196	0	314.0	
886	56.26	0	335.0	
887	56.324	0	345.0	
888	56.387	0	351.0	
889	56.451	0	329.0	
890	56.515	0	322.0	
891	56.579	0	338.0	
892	56.642	0	334.0	
893	56.706	0	342.0	
894	56.77	0	339.0	
895	56.833	0	377.0	
896	56.897	0	340.0	
897	56.961	0	330.0	
898	57.025	0	338.0	
899	57.088	0	337.0	
900	57.152	0	353.0	
901	57.216	0	357.0	
902	57.279	0	345.0	
903	57.343	0	381.0	
904	57.407	0	336.0	
905	57.471	0	346.0	
906	57.534	0	337.0	
907	57.598	0	359.0	
908	57.662	0	343.0	
909	57.726	0	357.0	
910	57.789	0	364.0	
911	57.853	0	383.0	
912	57.917	0	410.0	
913	57.981	0	380.0	
914	58.044	0	350.0	
915	58.108	0	361.0	
916	58.172	0	335.0	
917	58.236	0	328.0	
918	58.299	0	339.0	
919	58.363	0	357.0	
920	58.427	0	358.0	
921	58.491	0	378.0	
922	58.554	0	366.0	
923	58.618	0	356.0	
924	58.682	0	335.0	
925	58.746	0	351.0	
926	58.809	0	365.0	
927	58.873	0	358.0	
928	58.937	0	378.0	
929	59.001	0	370.0	
930	59.064	0	350.0	
931	59.128	0	393.0	
932	59.192	0	387.0	
933	59.256	0	377.0	
934	59.32	0	404.0	
935	59.383	0	413.0	
936	59.447	0	403.0	
937	59.511	0	389.0	
938	59.575	0	379.0	
939	59.638	0	410.0	
940	59.702	0	374.0	
941	59.766	0	358.0	
942	59.83	0	394.0	
943	59.894	0	341.0	
944	59.957	0	356.0	
945	60.021	0	390.0	
946	60.085	0	352.0	
947	60.149	0	333.0	
948	60.213	0	352.0	
949	60.276	0	361.0	
950	60.34	0	361.0	
951	60.404	0	406.0	
952	60.468	0	359.0	
953	60.532	0	375.0	
954	60.596	0	337.0	
955	60.659	0	344.0	
956	60.723	0	344.0	
957	60.787	0	344.0	
958	60.851	0	358.0	
959	60.915	0	350.0	
960	60.978	0	314.0	
961	61.042	0	345.0	
962	61.106	0	357.0	
963	61.17	0	351.0	
964	61.234	0	377.0	
965	61.298	0	378.0	
966	61.361	0	357.0	
967	61.425	0	353.0	
968	61.489	0	322.0	
969	61.553	0	367.0	
970	61.617	0	343.0	
971	61.681	0	374.0	
972	61.745	0	375.0	
973	61.808	0	378.0	
974	61.872	0	396.0	
975	61.936	0	360.0	
976	62.0	0	408.0	
977	62.064	0	384.0	
978	62.128	0	357.0	
979	62.192	0	379.0	
980	62.255	0	365.0	
981	62.319	0	396.0	
982	62.383	0	356.0	
983	62.447	0	332.0	
984	62.511	0	360.0	
985	62.575	0	360.0	
986	62.639	0	384.0	
987	62.703	0	354.0	
988	62.767	0	370.0	
989	62.83	0	358.0	
990	62.894	0	335.0	
991	62.958	0	371.0	
992	63.022	0	400.0	
993	63.086	0	370.0	
994	63.15	0	380.0	
995	63.214	0	339.0	
996	63.278	0	338.0	
997	63.342	0	323.0	
998	63.405	0	361.0	
999	63.469	0	324.0	
1000	63.533	0	370.0	
1001	63.597	0	353.0	
1002	63.661	0	359.0	
1003	63.725	0	370.0	
1004	63.789	0	348.0	
1005	63.853	0	360.0	
1006	63.917	0	360.0	
1007	63.981	0	366.0	
1008	64.045	0	326.0	
1009	64.109	0	348.0	
1010	64.173	0	341.0	
1011	64.236	0	366.0	
1012	64.3	0	332.0	
1013	64.364	0	352.0	
1014	64.428	0	383.0	
1015	64.492	0	338.0	
1016	64.556	0	368.0	
1017	64.62	0	365.0	
1018	64.684	0	355.0	
1019	64.748	0	399.0	
1020	64.812	0	360.0	
1021	64.876	0	354.0	
1022	64.94	0	326.0	
1023	65.004	0	358.0	
1024	65.068	0	322.0	
1025	65.132	0	361.0	
1026	65.196	0	362.0	
1027	65.26	0	378.0	
1028	65.324	0	376.0	
1029	65.388	0	350.0	
1030	65.452	0	323.0	
1031	65.516	0	341.0	
1032	65.58	0	364.0	
1033	65.644	0	363.0	
1034	65.708	0	347.0	
1035	65.772	0	357.0	
1036	65.836	0	386.0	
1037	65.9	0	366.0	
1038	65.964	0	324.0	
1039	66.028	0	330.0	
1040	66.092	0	350.0	
1041	66.156	0	330.0	
1042	66.22	0	335.0	
1043	66.284	0	351.0	
1044	66.348	0	375.0	
1045	66.412	0	341.0	
1046	66.476	0	372.0	
1047	66.54	0	382.0	
1048	66.604	0	340.0	
1049	66.668	0	316.0	
1050	66.732	0	312.0	
1051	66.796	0	332.0	
1052	66.86	0	369.0	
1053	66.924	0	372.0	
1054	66.988	0	349.0	
1055	67.052	0	354.0	
1056	67.116	0	348.0	
1057	67.18	0	369.0	
1058	67.244	0	377.0	
1059	67.308	0	351.0	
1060	67.372	0	348.0	
1061	67.436	0	383.0	
1062	67.5	0	363.0	
1063	67.564	0	373.0	
